TermKey,AcademicYearKey,AcademicYearSort,TermName,TermSort,GeographyKey,SchoolTypeKey,EducationPhase,Enrolments,SessionsPossible,OverallAbsenceSessions,AuthorisedAbsenceSessions,UnauthorisedAbsenceSessions,OverallAbsenceRateSource,AttendanceRateSource,PersistentAbsentees,PersistentAbsenceRateSource,SevereAbsentees,SevereAbsenceRateSource
2021/22|Autumn term,2021/22,2021,Autumn term,1,LA|E06000012,Special,Special,320,48451,5415,5021,394,0.1117624,0.8882376,115,0.359375,9,0.028125
2021/22|Autumn term,2021/22,2021,Autumn term,1,LA|E06000013,State-funded secondary,State-funded secondary,10260,1390062,131040,97858,33182,0.09426920000000001,0.9057308,3619,0.352729,246,0.0239766
2021/22|Autumn term,2021/22,2021,Autumn term,1,LA|E06000015,State-funded secondary,State-funded secondary,17070,2282150,177328,123041,54287,0.0777022,0.9222978,4332,0.25377859999999997,318,0.0186292
2021/22|Autumn term,2021/22,2021,Autumn term,1,LA|E06000017,State-funded primary,State-funded primary,2434,324298,16486,15162,1324,0.050836,0.949164,439,0.18036149999999998,13,0.005341
2021/22|Autumn term,2021/22,2021,Autumn term,1,LA|E06000018,State-funded secondary,State-funded secondary,17242,2224419,165977,101145,64832,0.0746159,0.9253841,4135,0.23982140000000002,348,0.0201833
2021/22|Autumn term,2021/22,2021,Autumn term,1,LA|E10000019,State-funded primary,State-funded primary,48828,6573513,401493,340883,60610,0.0610774,0.9389226,11239,0.2301753,312,0.0063898
2021/22|Autumn term,2021/22,2021,Autumn term,1,LA|E10000019,State-funded secondary,State-funded secondary,42544,5715247,491719,402968,88751,0.0860364,0.9139636,13232,0.3110192,862,0.0202614
2021/22|Autumn term,2021/22,2021,Autumn term,1,LA|E06000061,State-funded primary,State-funded primary,25739,3518332,202719,164180,38539,0.05761790000000001,0.9423821,5035,0.1956175,168,0.0065271
2021/22|Autumn term,2021/22,2021,Autumn term,1,LA|E06000061,State-funded secondary,State-funded secondary,20595,2780163,264153,198866,65287,0.0950135,0.9049865,7395,0.3590677,498,0.0241806
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E06000055,Special,Special,307,43760,3396,2847,549,0.0776051,0.9223949,75,0.2442997,3,0.009772
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E10000012,Total,Total,180841,24874685,1062539,791742,270797,0.042715699999999995,0.9572843,19710,0.1089908,1094,0.0060495
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E06000033,Special,Special,500,68132,7308,5539,1769,0.10726240000000001,0.8927376,139,0.278,37,0.07400000000000001
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E06000033,Total,Total,24779,3395124,137412,99701,37711,0.0404733,0.9595267,2548,0.102829,189,0.0076273999999999995
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E10000015,State-funded secondary,State-funded secondary,68529,9636453,441266,353102,88164,0.0457913,0.9542087,7411,0.10814399999999999,524,0.0076464
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E09000007,State-funded secondary,State-funded secondary,8077,1118257,55095,39617,15478,0.049268599999999996,0.9507314,1048,0.1297511,41,0.0050761
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E09000011,Special,Special,384,53989,4979,4218,761,0.09222250000000001,0.9077775,105,0.2734375,13,0.0338542
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E09000012,Special,Special,325,46360,3926,2805,1121,0.0846851,0.9153149,67,0.20615379999999997,13,0.04
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E09000012,Total,Total,28638,4019206,152773,107255,45518,0.0380107,0.9619893,2693,0.09403589999999999,148,0.005168000000000001
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E09000013,State-funded primary,State-funded primary,8468,1189927,44022,32663,11359,0.0369955,0.9630045,739,0.08726969999999999,19,0.0022437
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E09000013,State-funded secondary,State-funded secondary,7420,1001527,46151,32474,13677,0.0460806,0.9539194,881,0.1187332,89,0.0119946
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E09000019,Special,Special,381,53345,4233,3734,499,0.0793514,0.9206486,90,0.23622050000000003,9,0.023622
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E09000020,Special,Special,69,9492,658,486,172,0.0693215,0.9306785,15,0.21739129999999998,0,0.0
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E09000022,Special,Special,412,59449,6248,4896,1352,0.1050985,0.8949015,106,0.2572816,20,0.0485437
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E09000022,State-funded primary,State-funded primary,17974,2543791,92520,62659,29861,0.036370900000000005,0.9636291,1605,0.0892956,91,0.0050629
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E09000030,Special,Special,468,64170,6487,5553,934,0.1010909,0.8989091,146,0.3119658,18,0.0384615
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E09000032,State-funded secondary,State-funded secondary,9639,1323271,53047,39449,13598,0.0400878,0.9599122,957,0.09928419999999999,54,0.005602200000000001
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E09000032,Total,Total,26313,3674274,140405,103855,36550,0.038213,0.961787,2485,0.09444000000000001,133,0.0050545
2018/19|Autumn term,2018/19,2018,Autumn term,1,LA|E09000004,Total,Total,36636,5097518,209231,155842,53389,0.0410457,0.9589543,3762,0.1026859,193,0.005268
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E08000015,State-funded primary,State-funded primary,22093,3126152,118674,88217,30457,0.0379617,0.9620383,2208,0.09994120000000001,139,0.0062916000000000005
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E08000001,Special,Special,772,102766,11846,9418,2428,0.1152716,0.8847284,233,0.30181349999999996,48,0.0621762
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E08000001,Total,Total,44859,6042429,240405,174095,66310,0.0397862,0.9602138,4982,0.1110591,417,0.0092958
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E08000002,Special,Special,336,45118,3042,2342,700,0.0674232,0.9325768,73,0.21726189999999998,10,0.029761899999999997
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E08000006,State-funded secondary,State-funded secondary,12272,1632591,108890,59996,48894,0.0666977,0.9333023,2414,0.196708,307,0.0250163
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E08000007,State-funded primary,State-funded primary,21331,2988207,99799,74857,24942,0.0333976,0.9666024,1795,0.0841498,154,0.0072195
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E08000009,State-funded primary,State-funded primary,18435,2572316,72716,59446,13270,0.0282687,0.9717313,1158,0.0628153,88,0.0047735
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E08000009,State-funded secondary,State-funded secondary,16423,2257822,94726,80721,14005,0.041954599999999995,0.9580454,1842,0.1121598,129,0.0078548
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E06000006,State-funded secondary,State-funded secondary,8033,1102799,66046,43480,22566,0.0598894,0.9401106,1405,0.1749035,141,0.0175526
2020/21|Autumn term,2020/21,2020,Autumn term,1,LA|E06000007,Special,Special,352,48198,4723,3136,1587,0.09799160000000001,0.9020083999999999,107,0.3039773,17,0.048295500000000005
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000023,Special,Special,595,87491,6699,5342,1357,0.0765679,0.9234321,135,0.2268908,12,0.0201681
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000023,Total,Total,19458,2782825,197587,146742,50845,0.0710023,0.9289977,3988,0.20495429999999998,413,0.021225200000000003
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000024,State-funded primary,State-funded primary,17946,2482959,127272,89657,37615,0.051258200000000004,0.9487418,3007,0.1675582,116,0.0064638
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000024,Total,Total,34803,4782122,342988,192515,150473,0.071723,0.928277,7599,0.21834320000000002,890,0.025572499999999998
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E06000003,Total,Total,17882,2518560,177426,105751,71675,0.0704474,0.9295526000000001,3597,0.20115200000000003,418,0.023375499999999997
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E06000047,State-funded primary,State-funded primary,32410,4576136,241458,175083,66375,0.0527646,0.9472354,5008,0.1545202,237,0.0073126
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E06000057,State-funded primary,State-funded primary,16378,2311476,110364,73834,36530,0.0477461,0.9522539,2230,0.1361583,84,0.0051288
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000011,State-funded secondary,State-funded secondary,5996,843618,86770,28112,58658,0.1028546,0.8971454,1784,0.2975317,279,0.046531
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000012,Special,Special,1851,261707,31475,20111,11364,0.12026809999999999,0.8797319,621,0.3354943,103,0.0556456
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000001,State-funded primary,State-funded primary,24583,3506492,170836,117913,52923,0.048719900000000003,0.9512801,3437,0.1398121,177,0.0072001
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000002,State-funded secondary,State-funded secondary,11659,1631814,127570,79252,48318,0.0781768,0.9218232,2481,0.212797,375,0.032164
2024/25|Spring term,2024/25,2024,Spring term,2,LA|E08000008,State-funded primary,State-funded primary,17408,2054952,102753,71731,31022,0.0500026,0.9499974,2671,0.1534352,119,0.006835900000000001
2024/25|Spring term,2024/25,2024,Spring term,2,LA|E08000008,State-funded secondary,State-funded secondary,15139,1765534,167893,72904,94989,0.0950947,0.9049053,3904,0.257877,744,0.049144600000000004
2024/25|Spring term,2024/25,2024,Spring term,2,LA|E08000009,State-funded primary,State-funded primary,18532,2201245,98033,77674,20359,0.0445353,0.9554647000000001,2344,0.12648389999999998,78,0.0042089
2024/25|Spring term,2024/25,2024,Spring term,2,LA|E10000017,Special,Special,3285,382262,44373,34913,9460,0.1160801,0.8839199,1078,0.32815829999999996,183,0.0557078
2024/25|Spring term,2024/25,2024,Spring term,2,LA|E06000009,Special,Special,528,61645,6804,4578,2226,0.1103739,0.8896261,165,0.3125,28,0.053030299999999995
2024/25|Spring term,2024/25,2024,Spring term,2,LA|E06000049,State-funded secondary,State-funded secondary,21830,2482305,194695,151982,42713,0.07843309999999999,0.9215669,4540,0.2079707,716,0.0327989
2024/25|Spring term,2024/25,2024,Spring term,2,LA|E06000050,Special,Special,967,109868,11950,9516,2434,0.1087669,0.8912331,310,0.3205791,50,0.051706300000000004
2024/25|Spring term,2024/25,2024,Spring term,2,LA|E06000050,State-funded secondary,State-funded secondary,19353,2225849,209815,132167,77648,0.0942629,0.9057371,4971,0.25685939999999996,867,0.04479930000000001
2024/25|Spring term,2024/25,2024,Spring term,2,LA|E06000063,Special,Special,427,46804,4374,3556,818,0.0934536,0.9065464,105,0.2459016,16,0.037470699999999996
2024/25|Spring term,2024/25,2024,Spring term,2,LA|E06000064,Total,Total,25319,2946049,188204,144567,43637,0.0638835,0.9361165,4590,0.1812868,463,0.0182867
2024/25|Summer term,2024/25,2024,Summer term,3,LA|E08000004,State-funded secondary,State-funded secondary,17684,1793409,156136,71576,84560,0.087061,0.912939,4469,0.2527143,587,0.0331938
2024/25|Summer term,2024/25,2024,Summer term,3,LA|E08000005,Special,Special,564,59346,9510,6096,3414,0.1602467,0.8397533,231,0.4095745,66,0.11702130000000001
2024/25|Summer term,2024/25,2024,Summer term,3,LA|E08000008,State-funded secondary,State-funded secondary,14960,1490350,152161,61289,90872,0.1020975,0.8979025,4150,0.2774064,841,0.056216600000000005
2024/25|Summer term,2024/25,2024,Summer term,3,LA|E08000009,State-funded secondary,State-funded secondary,17333,1735442,132488,100452,32036,0.0763425,0.9236575,4255,0.2454855,508,0.0293083
2024/25|Summer term,2024/25,2024,Summer term,3,LA|E06000007,State-funded secondary,State-funded secondary,13591,1379944,120129,66536,53593,0.08705349999999999,0.9129465,3439,0.2530351,483,0.0355382
2024/25|Summer term,2024/25,2024,Summer term,3,LA|E06000063,Special,Special,428,47214,4274,3283,991,0.09052400000000001,0.909476,103,0.24065419999999998,17,0.0397196
2024/25|Summer term,2024/25,2024,Summer term,3,LA|E06000063,State-funded secondary,State-funded secondary,14538,1479489,139586,83042,56544,0.0943474,0.9056526,3803,0.2615903,635,0.043678600000000005
2024/25|Summer term,2024/25,2024,Summer term,3,LA|E08000018,Special,Special,1118,122406,17353,10200,7153,0.1417659,0.8582341,431,0.3855098,114,0.1019678
2024/25|Summer term,2024/25,2024,Summer term,3,LA|E08000018,State-funded primary,State-funded primary,19384,2250574,132106,69131,62975,0.0586988,0.9413012,3790,0.19552209999999998,195,0.0100598
2024/25|Summer term,2024/25,2024,Summer term,3,LA|E08000032,State-funded primary,State-funded primary,44347,4972905,289610,169069,120541,0.0582376,0.9417624,7895,0.17802779999999999,433,0.009763899999999999
2024/25|Summer term,2024/25,2024,Summer term,3,LA|E08000033,Special,Special,493,53177,4693,3813,880,0.08825240000000001,0.9117476,133,0.2697769,12,0.0243408
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E06000057,Special,Special,1310,184568,26923,20339,6584,0.1458704,0.8541296,469,0.3580153,135,0.10305339999999999
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000014,State-funded secondary,State-funded secondary,15898,2231155,203429,118633,84796,0.0911765,0.9088235,4044,0.2543716,692,0.043527500000000004
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000015,State-funded secondary,State-funded secondary,19486,2725633,229127,141368,87759,0.08406380000000001,0.9159362,4435,0.2275993,692,0.0355127
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000015,Total,Total,42003,5947467,416001,275957,140044,0.06994589999999999,0.9300541,8258,0.196605,929,0.0221175
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000001,Special,Special,1012,140240,16920,13613,3307,0.1206503,0.8793497,352,0.34782609999999997,65,0.0642292
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000001,State-funded secondary,State-funded secondary,21699,3035887,216590,130959,85631,0.0713432,0.9286568,4258,0.1962302,542,0.0249781
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000001,Total,Total,47294,6682619,404346,262485,141861,0.060507099999999994,0.9394929,8047,0.1701484,784,0.0165772
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000004,Special,Special,1243,177094,25707,18035,7672,0.1451602,0.8548398,487,0.39179400000000003,99,0.079646
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000006,Special,Special,923,125520,16281,10719,5562,0.1297084,0.8702916,342,0.3705309,67,0.0725894
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000007,State-funded primary,State-funded primary,21162,3000684,131754,99261,32493,0.043907999999999996,0.956092,2456,0.1160571,97,0.0045837
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000007,Total,Total,38130,5359126,323613,224912,98701,0.060385400000000006,0.9396146,6078,0.15940200000000002,763,0.0200105
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E06000015,Total,Total,39727,5408964,366650,242573,124077,0.0677856,0.9322144,7975,0.2007451,812,0.020439500000000003
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E10000018,State-funded primary,State-funded primary,47637,7295227,340122,271088,69034,0.046622500000000004,0.9533775,5827,0.1223209,311,0.0065285000000000004
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E10000018,State-funded secondary,State-funded secondary,40662,6126408,477649,343093,134556,0.07796560000000001,0.9220344,8232,0.2024495,1346,0.0331022
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E10000018,Total,Total,89889,13666218,842317,633737,208580,0.061635,0.938365,14506,0.1613768,1716,0.019090199999999998
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E06000016,Total,Total,53862,7899587,497437,317113,180324,0.06297,0.93703,9795,0.1818536,1233,0.0228918
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E06000018,State-funded primary,State-funded primary,23076,3066527,178456,104219,74237,0.058194800000000005,0.9418052,4297,0.18621079999999998,319,0.0138239
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E10000019,Total,Total,93788,12968499,835107,630901,204206,0.064395,0.935605,16800,0.1791274,2009,0.0214207
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E06000062,Total,Total,58461,8138018,516013,362323,153690,0.0634077,0.9365923,9897,0.1692923,1321,0.0225963
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000025,State-funded primary,State-funded primary,92045,12864347,727660,494194,233466,0.0565641,0.9434359,15458,0.1679396,1148,0.0124722
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000026,State-funded primary,State-funded primary,28141,3909235,216246,152146,64100,0.0553167,0.9446833,4733,0.1681888,401,0.0142497
2024/25|Autumn term,2024/25,2024,Autumn term,1,REG|E12000004,State-funded primary,State-funded primary,333288,46679324,2345873,1729384,616489,0.0502551,0.9497449,47582,0.14276540000000001,3125,0.009376299999999999
2024/25|Autumn term,2024/25,2024,Autumn term,1,REG|E12000004,Total,Total,632553,88069223,5622302,3907250,1715052,0.0638396,0.9361604,112381,0.1776626,13462,0.021282000000000002
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000037,Special,Special,732,105609,10347,8056,2291,0.0979746,0.9020254,198,0.2704918,27,0.0368852
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000037,Total,Total,24259,3458747,227955,140496,87459,0.0659068,0.9340932,4245,0.17498660000000002,601,0.0247743
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000021,Total,Total,35786,5031177,359438,180134,179304,0.07144210000000001,0.9285578999999999,7055,0.19714410000000002,955,0.0266864
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000022,Total,Total,25749,3650458,225794,151229,74565,0.0618536,0.9381464,4409,0.17123000000000002,461,0.0179036
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000023,State-funded secondary,State-funded secondary,8875,1248800,114533,81629,32904,0.0917144,0.9082856,2248,0.2532958,339,0.0381972
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000024,State-funded secondary,State-funded secondary,15928,2170462,196864,93315,103549,0.0907014,0.9092986,4244,0.266449,688,0.0431944
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E06000001,Special,Special,276,38988,3810,2607,1203,0.0977224,0.9022776,86,0.3115942,6,0.021739099999999997
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E06000001,State-funded secondary,State-funded secondary,5759,812804,73150,31340,41810,0.0899971,0.9100029000000001,1464,0.2542108,234,0.0406321
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E06000002,State-funded secondary,State-funded secondary,9015,1234814,117935,55290,62645,0.09550829999999999,0.9044917,2509,0.2783139,447,0.049584
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000029,Special,Special,727,101679,14633,10385,4248,0.1439137,0.8560863,307,0.42228340000000003,51,0.0701513
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000030,State-funded primary,State-funded primary,23429,3302460,193439,119845,73594,0.0585742,0.9414258,4111,0.1754663,278,0.0118656
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E08000031,Special,Special,904,125317,13417,9216,4201,0.1070645,0.8929355,303,0.335177,36,0.039823
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E06000021,Special,Special,887,122252,16442,11664,4778,0.1344927,0.8655073,327,0.3686584,71,0.0800451
2024/25|Autumn term,2024/25,2024,Autumn term,1,LA|E06000021,State-funded secondary,State-funded secondary,15382,2129184,173385,84986,88399,0.0814326,0.9185674,3561,0.2315044,517,0.0336107
